ndb	name	kcal	protein	carbs	fats	fiber	sugar	sodium	sat_fat	p1	p1g	p2	p2g
11335	Peppers, sweet, green, canned, solids and liquids	18	0.8	3.9	0.3	1.2		1369	0.045	1 cup,  halves	140		
11337	Peppers, sweet, green, frozen, chopped, unprepared	20	1.08	4.45	0.21	1.6		5	0.031	.33 package,  (10 oz)	95	1 package,  (10 oz)	284
11338	Peppers, sweet, green, frozen, chopped, boiled, drained, without salt	18	0.95	3.9	0.18	0.9		4	0.027				
11339	Peppers, sweet, green, sauteed	127	0.78	4.22	11.85	1.8	2.17	17	1.59	1 cup, chopped	115		
11785	Gourd, dishcloth (towelgourd), cooked, boiled, drained, with salt	54	0.66	13.75	0.34	2.9	5.17	257	0.027	1 cup,  (1" pieces)	178	.5 cup,  (1" slices)	89
11786	Drumstick leaves, cooked, boiled, drained, with salt	60	5.27	11.15	0.93	2	1	245		1 cup, chopped	42		
11787	Drumstick pods, cooked, boiled, drained, with salt	36	2.09	8.18	0.19	4.2		279		1 cup, slices	118		
11788	Hyacinth-beans, immature seeds, cooked, boiled, drained, with salt	50	2.95	9.2	0.27			238	0.119	1 cup	87		
11789	Jute, potherb, cooked, boiled, drained, with salt	37	3.68	7.29	0.2	2	1	247	0.03	1 cup	87		
11790	Kale, cooked, boiled, drained, with salt	28	1.9	5.63	0.4	2	1.25	259	0.052	1 cup, chopped	130		
11791	Kale, frozen, cooked, boiled, drained, with salt	30	2.84	5.23	0.49	2	1.34	251	0.063	1 cup, chopped	130		
11792	Kale, scotch, cooked, boiled, drained, with salt	28	1.9	5.62	0.41			281	0.053	1 cup, chopped	130		
11793	Kohlrabi, cooked, boiled, drained, with salt	29	1.8	6.69	0.11	1.1	2.8	257	0.014	1 cup, slices	165		
11794	Lambsquarters, cooked, boiled, drained, with salt	32	3.2	5	0.7	2.1	0.62	265	0.052	1 cup, chopped	180		
11795	Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, with salt	31	0.81	7.62	0.2	1	2.11	246	0.027	1 leek	124	.25 cup, chopped	26
11796	Lotus root, cooked, boiled, drained, with salt	66	1.58	16.02	0.07	3.1		281	0.021	.5 cup	60	10 slices,  (2-1/2" dia)	89
11797	Mushrooms, white, cooked, boiled, drained, with salt	28	2.17	5.29	0.47	2.2	2.34	238	0.061	1 cup, pieces	156	1 tbsp	9.8
11798	Mushrooms, shiitake, cooked, with salt	56	1.56	14.39	0.22	2.1	3.84	240	0.05	1 cup, pieces	145	4 mushrooms	72
11799	Mustard greens, cooked, boiled, drained, with salt	26	2.56	4.51	0.47	2	1.41	252	0.012	1 cup, chopped	140		
11800	Mustard greens, frozen, cooked, boiled, drained, with salt	19	2.27	3.11	0.25	2.8	0.32	261	0.013	1 cup, chopped or diced	150	1 package,  (10 oz) yields	212
11801	Mustard spinach, (tendergreen), cooked, boiled, drained, with salt	16	1.7	2.8	0.2	2		250		1 cup, chopped	180		
11802	New zealand spinach, cooked, boiled, drained, with salt	12	1.3	2.13	0.17	1.4	0.25	343	0.027	1 cup, chopped	180		
11803	Okra, cooked, boiled, drained, with salt	22	1.87	4.51	0.21	2.5	2.4	241	0.045	.5 cup, slices	80	8 pods,  (3" long)	85
11804	Okra, frozen, cooked, boiled, drained, with salt	34	1.63	6.41	0.24	2.1	2.87	239	0.063	.5 cup, slices	92	1 package,  (10 oz) yields	255
11805	Onions, cooked, boiled, drained, with salt	42	1.36	9.56	0.19	1.4	4.73	239	0.031	1 cup	210	1 tbsp, chopped	15
11806	Onions, frozen, chopped, cooked, boiled, drained, with salt	26	0.77	6	0.1	1.7	2.9	248	0.016	1 tbsp, chopped	15	.5 cup, chopped or diced	105
13337	Beef, variety meats and by-products, thymus, raw	236	12.18	0	20.35	0		96	7.01	1 oz	28.35	4 oz	113
13338	Beef, variety meats and by-products, thymus, cooked, braised	319	21.85	0	24.98	0		116	8.61	3 oz	85	1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)	381
13339	Beef, variety meats and by-products, tongue, raw	224	14.9	3.68	16.09	0		69	7	1 oz	28.35	4 oz	113
13340	Beef, variety meats and by-products, tongue, cooked, simmered	284	19.29	0	22.3	0	0	65	8.125	3 oz	85		
13341	Beef, variety meats and by-products, tripe, raw	85	12.07	0	3.69	0	0	97	1.291	1 oz	28.35	4 oz	113
13342	Beef, sandwich steaks, flaked, chopped, formed and thinly sliced, raw	309	16.5	0	27	0	0	68	11.538	3 oz	85	1 steak	56
13343	Beef, brisket, flat half, separable lean only, trimmed to 0" fat, choice, cooked, braised	212	32.62	0	8.07	0	0	52	3.053	3 oz	85	1 steak	293
13344	Beef, cured, breakfast strips, raw or unheated	406	12.5	0.7	38.8	0		955	15.95	3 slices	68	1 package,  (net weight, 12 oz)	340
13345	Beef, cured, breakfast strips, cooked	449	31.3	1.4	34.4	0	0	2253	14.35	3 slices	34	1 package, cooked (yield from 12 oz raw product)	170
13346	Beef, cured, corned beef, brisket, raw	198	14.68	0.14	14.9	0		1217	4.73	1 oz	28.35	1 lb	453.6
13347	Beef, cured, corned beef, brisket, cooked	251	18.17	0.47	18.98	0	0	973	6.34	3 oz	85	1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)	320
13348	Beef, cured, corned beef, canned	250	27.1	0	14.93	0	0	897	6.18	1 oz	28.35	1 slice,  (3/4 oz)	21
13349	Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0" fat, select, raw	134	21.03	0.19	5.41	0	0	81	2.572	3 oz	85	1 steak	732
13350	Beef, cured, dried	153	31.1	2.76	1.94	0	2.7	2790	0.95	10 slices	28		
13351	Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0" fat, all grades, cooked, grilled	220	26.5	0.14	12.64	0	0	73	5.28	3 oz	85	1 steak	353
13352	Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0" fat, choice, cooked, grilled	228	26.49	0.28	13.42	0	0	73	5.565	3 oz	85	1 steak	356
13353	Beef, cured, luncheon meat, jellied	111	19	0	3.3	0		1322	1.41	1 slice,  (1 oz) (4" x 4" x 3/32" thick)	28		
13354	Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0" fat, select, cooked, grilled	209	26.53	0	11.46	0	0	74	4.73	3 oz	85	1 steak	349
13355	Beef, cured, pastrami	147	21.8	0.36	5.82	0	0.1	1078	2.681	1 package, 2.5 oz	71	1 slice,  (1 oz)	28
13335	Beef, variety meats and by-products, suet, raw	854	1.5	0	94	0	0	7	52.3	1 oz	28.35	4 oz	113
13356	Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0" fat, all grades, raw	170	19.42	0.49	9.99	0	0	77	4.132	3 oz	85	1 steak	473
13357	Beef, cured, sausage, cooked, smoked	312	14.11	2.42	26.91	0		1131	11.44	1 sausage	43	1 oz	28.35
13358	Beef, cured, smoked, chopped beef	133	20.19	1.86	4.42	0		1258	1.81	1 slice,  (1 oz)	28		
10913	Pork, cured, ham -- water added, rump, bone-in, separable lean and fat, heated, roasted	161	20.1	0.99	8.56	0	0.78	1101	2.897	1 serving,  (3 oz)	85	1 roast, rump	2970
10914	Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, heated, roasted	200	18.62	1.35	13.37	0	0.79	988	4.371	1 serving,  (3 oz)	85	1 roast, shank	3054
10915	Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, heated, pan-broil	166	20.8	1.54	8.73	0	1.54	1309	2.901	1 serving,  (3 oz)	85	1 slice	436
10916	Pork, cured, ham -- water added, slice, boneless, separable lean and fat, heated, pan-broil	125	18.62	1.72	5.05	0	1.72	1212	1.717	1 serving,  (3 oz)	85	1 slice	189
10917	Pork, cured, ham -- water added, whole, boneless, separable lean and fat, heated, roasted	126	17.77	1.54	5.48	0	1.54	1181	1.787	1 serving,  (3 oz)	85	1 roast	1867
10918	Pork, cured, ham and water product, rump, bone-in, separable lean and fat, heated, roasted	186	19.46	1.15	11.48	0	1.03	1181	3.783	1 serving,  (3 oz)	85	1 roast, rump	2533
10919	Pork, cured, ham and water product, shank, bone-in, separable lean and fat, heated, roasted	234	18.17	1.42	17.29	0	0.99	945	5.715	1 serving,  (3 oz)	85	1 roast, shank	3204
10920	Pork, cured, ham and water product, slice, bone-in, separable lean and fat, heated, pan-broil	155	19.85	1.41	7.78	0	1.03	1188	2.586	1 serving,  (3 oz)	85	1 slice	446
10921	Pork, cured, ham and water product, slice, boneless, separable lean and fat, heated, pan-broil	124	15.08	4.69	5.13	0	4.69	1389	1.553	1 slice	136	1 serving,  (3 oz)	85
10912	Pork, cured, ham -- water added, rump, bone-in, separable lean and fat, unheated	172	13.99	0.8	12.5	0	0.62	1069	4.176	1 oz	28.35	1 lb	453.6
10922	Pork, cured, ham and water product, whole, boneless, separable lean and fat, heated, roasted	123	13.88	4.61	5.46	0	4.61	1335	1.841	1 serving,  (3 oz)	85	1 roast	1995
10923	Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, heated, roasted	177	22.47	0.6	9.39	0	0.45	841	3.116	1 serving,  (3 oz)	85	1 roast, rump	2673
10924	Pork, cured, ham with natural juices, shank, bone-in, separable lean and fat, heated, roasted	191	22.88	0.33	10.93	0	0.33	801	3.545	1 serving,  (3 oz)	85	1 roast, shank	3170
10925	Pork, cured, ham with natural juices, slice, bone-in, separable lean and fat, heated, pan-broil	180	26.18	0.17	8.28	0	0.02	821	2.427	1 serving,  (3 oz)	85	1 slice	445
10926	Pork, cured, ham with natural juices, slice, boneless, separable lean and fat, heated, pan-broil	118	20.89	1.04	3.4	0	1.04	1160	1.054	1 serving,  (3 oz)	85	1 slice	277
10927	Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, heated, roasted	139	22.18	1.06	5.1	0	1.06	977	0.95	1 slice	145	1 roast	920
11344	Pigeonpeas, immature seeds, raw	136	7.2	23.88	1.64	5.1	3	5	0.354	1 cup	154	10 seeds	4
11345	Pigeonpeas, immature seeds, cooked, boiled, drained, without salt	111	5.96	19.49	1.36	4.2	2.48	5	0.365	1 cup	153		
11349	Poi	112	0.38	27.23	0.14	0.4	0.39	12	0.029	1 cup	240		
11350	Pokeberry shoots, (poke), raw	23	2.6	3.7	0.4	1.7		23		1 cup	160		
11351	Pokeberry shoots, (poke), cooked, boiled, drained, without salt	20	2.3	3.1	0.4	1.5	1.6	18	0.092	1 cup	165	1 tbsp	10
11352	Potatoes, flesh and skin, raw	77	2.05	17.49	0.09	2.1	0.82	6	0.025	.5 cup, diced	75	1 Potato, large (3" to 4-1/4" dia)	369
11353	Potatoes, russet, flesh and skin, raw	79	2.14	18.07	0.08	1.3	0.62	5	0.026	.5 cup, diced	75	1 potato, large (3" to 4-1/4" dia)	369
11354	Potatoes, white, flesh and skin, raw	69	1.68	15.71	0.1	2.4	1.15	16	0.026	.5 cup, diced	75	1 large,  (3" to 4-1/4" dia.)	369
11355	Potatoes, red, flesh and skin, raw	70	1.89	15.9	0.14	1.7	1.29	18	0.035	.5 cup, diced	75	1 potato, large (3" to 4-1/4" dia)	369
11356	Potatoes, Russet, flesh and skin, baked	97	2.63	21.44	0.13	2.3	1.08	14	0.032	1 potato, large (3" to 4-1/4" dia.	299	1 potato, medium (2-1/4" to 3-1/4" dia.)	173
11357	Potatoes, white, flesh and skin, baked	94	2.1	21.08	0.15	2.1	1.53	7	0.022	1 potato, large (3" to 4-1/4" dia)	299	1 potato, medium (2-1/4" to 3-1/4" dia)	173
11358	Potatoes, red, flesh and skin, baked	89	2.3	19.59	0.15	1.8	1.43	12	0.026	1 potato, large (3" to 4-1/4" dia.	299	1 potato, medium (2-1/4" to 3-1/4" dia.)	173
11359	Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, as purchased	150	2.34	23.96	4.99	2	0.21	349	1.249	10 strip	82	3 oz	85
11360	Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, oven-heated	166	2.51	27.5	5.13	2.3	0.29	391	1.082	10 strip	69		
11361	Potatoes, roasted, salt added in processing, frozen, unprepared	130	2.22	26.15	1.81	2.6	0.69	298	0.167	3 oz	85		
11362	Potatoes, raw, skin	58	2.57	12.44	0.1	2.5		10	0.026	1 skin	38		
11363	Potatoes, baked, flesh, without salt	93	1.96	21.55	0.1	1.5	1.7	5	0.026	.5 cup	61	1 potato,  (2-1/3" x 4-3/4")	156
11364	Potatoes, baked, skin, without salt	198	4.29	46.06	0.1	7.9	1.4	21	0.026	1 skin	58		
11365	Potatoes, boiled, cooked in skin, flesh, without salt	87	1.87	20.13	0.1	1.8	0.91	4	0.026	.5 cup	78	1 potato,  (2-1/2" dia, sphere)	136
11366	Potatoes, boiled, cooked in skin, skin, without salt	78	2.86	17.21	0.1	3.3		14	0.026	1 skin	34		
11367	Potatoes, boiled, cooked without skin, flesh, without salt	86	1.71	20.01	0.1	1.8	0.89	5	0.026	.5 cup	78	1 large,  (3" to 4-1/4" dia.)	300
11368	Potatoes, microwaved, cooked in skin, flesh, without salt	100	2.1	23.28	0.1	1.6		7	0.026	.5 cup	78	1 potato,  (2-1/3" x 4-3/4")	156
11369	Potatoes, microwaved, cooked in skin, skin, without salt	132	4.39	29.63	0.1	5.5		16	0.026	1 skin	58		
11807	Onions, frozen, whole, cooked, boiled, drained, with salt	26	0.71	6.11	0.05	1.4	2.9	244	0.009	1 cup	210		
11808	Parsnips, cooked, boiled, drained, with salt	71	1.32	17.01	0.3	4	4.8	246	0.05	.5 cup, slices	78	1 parsnip,  (9" long)	160
11809	Peas, edible-podded, cooked, boiled, drained, with salt	40	3.27	6.46	0.23	2.8	3.99	240	0.044	1 cup	160		
11810	Peas, edible-podded, frozen, cooked, boiled, drained, with salt	50	3.5	8.43	0.38	3.1	4.82	241	0.073	1 cup	160	1 package,  (10 oz) yields	253
11811	Peas, green, cooked, boiled, drained, with salt	84	5.36	15.63	0.22	5.5	5.93	239	0.039	1 cup	160		
11812	Peas, green, canned, no salt added, solids and liquids	53	3.19	9.75	0.3	3.3	3.2	9	0.054	.5 cup	124	1 can,  (303 x 406)	482
11813	Peas, green, canned, no salt added, drained solids	69	4.42	12.58	0.35	4.1	4.16	2	0.062	.5 cup	85	1 can,  (303 x 406)	313
11814	Peas, green, frozen, cooked, boiled, drained, with salt	78	5.15	14.26	0.27	4.5	4.4	323	0.049	.5 cup	80	1 package,  (10 oz) yields	253
11815	Peas, mature seeds, sprouted, cooked, boiled, drained, with salt	98	7.05	17.08	0.51			239	0.09				
11816	Peas and carrots, canned, no salt added, solids and liquids	38	2.17	8.48	0.27	3.3	2.83	4	0.049	1 cup	255		
11817	Peas and carrots, frozen, cooked, boiled, drained, with salt	48	3.09	10.12	0.42	3.1	4.36	304	0.077	.5 cup	80	1 package,  (10 oz) yields	278
11818	Peas and onions, frozen, cooked, boiled, drained, with salt	45	2.54	8.63	0.2	2.2	3.77	273	0.036	1 cup	180		
11819	Peppers, hot chili, red, raw	40	1.87	8.81	0.44	1.5	5.3	9	0.042	1 pepper	45	.5 cup, chopped or diced	75
11820	Peppers, hot chili, red, canned, excluding seeds, solids and liquids	21	0.9	5.1	0.1	1.3	3.32	1173	0.01	1 pepper	73	.5 cup, chopped or diced	68
11821	Peppers, sweet, red, raw	31	0.99	6.03	0.3	2.1	4.2	4	0.027	1 cup, chopped	149	1 cup, sliced	92
11822	Peppers, sweet, green, cooked, boiled, drained, with salt	26	0.92	6.11	0.2	1.2	3.19	238	0.029	1 tbsp	11.6	1 pepper	73
11823	Peppers, sweet, red, cooked, boiled, drained, without salt	28	0.92	6.7	0.2	1.2	4.39	2	0.029	1 cup, strips	135	1 tbsp	11.6
11824	Peppers, sweet, red, cooked, boiled, drained, with salt	26	0.92	6.11	0.2	1.2	4.39	238	0.029	1 tbsp	12	1 pepper	73
11825	Peppers, sweet, green, frozen, chopped, cooked, boiled, drained, with salt	16	0.95	3.31	0.18	0.9		240	0.027	1 cup,  chopped or strips	135	1 tablespoon,  chopped	11.6
11826	Pigeonpeas, immature seeds, cooked, boiled, drained, with salt	111	5.96	19.49	1.36	4.2	2.48	240	0.365	1 cup	153		
11827	Pokeberry shoots, (poke), cooked, boiled, drained, with salt	20	2.3	3.1	0.4	1.5	1.6	254		1 cup	165		
13359	Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0" fat, choice, raw	178	19.23	0.67	10.96	0	0	76	4.588	3 oz	85	1 steak	483
13361	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0" fat, all grades, cooked	230	28.4	0	12.42	0	0	62	4.853	3 oz	85		
13362	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0" fat, choice, cooked	233	28.17	0	12.53	0	0	62	5.016	3 oz	85		
13363	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0" fat, select, cooked	203	28.61	0	9.18	0	0	62	3.69	3 oz	85		
13364	Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0" fat, all grades, cooked	203	29.9	0	8.37	0	0	64	3.247	3 oz	85		
13365	Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0" fat, choice, cooked	206	29.51	0	8.87	0	0	63	3.374	3 oz	85		
13366	Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0" fat, select, cooked	188	29.88	0	7.12	0	0	64	2.7	3 oz	85		
13367	Beef, brisket, whole, separable lean and fat, trimmed to 0" fat, all grades, cooked, braised	291	26.79	0	19.52	0	0	65	7.53	3 oz	85	1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)	314
13368	Beef, brisket, whole, separable lean only, trimmed to 0" fat, all grades, cooked, braised	218	29.75	0	10.08	0	0	70	3.63	3 oz	85	1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)	264
13369	Beef, brisket, flat half, separable lean and fat, trimmed to 0" fat, all grades, cooked, braised	213	32.9	0	8.01	0	0	54	3.152	3 oz	85	1 steak,  (Yield from 418 g raw meat)	270
13370	Beef, brisket, flat half, separable lean only, trimmed to 0" fat, all grades, cooked, braised	205	33.26	0	6.99	0	0	54	2.647	3 oz	85	1 steak,  (yield from 418g raw meat)	270
10928	Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, heated, roasted	114	20.54	0.84	3.13	0	0.81	1179	1.084	1 serving,  (3 oz)	85	1 roast	1497
10929	Pork, cured, ham, rump, bone-in, separable lean and fat, heated, roasted	177	23.95	0.64	8.88	0	0.64	826	2.85	1 serving,  (3 oz)	85	1 roast, rump	2874
10931	Pork, cured, ham, rump, bone-in, separable lean only, heated, roasted	132	26.02	0.68	3.07	0	0.68	846	0.917	1 serving,  (3 oz)	85	1 roast, rump	2874
10932	Pork, cured, ham, rump, bone-in, separable lean only, unheated	125	24.46	0.32	2.92	0	0	737	0.874	1 oz	28.35	1 lb	453.6
10933	Pork, cured, ham, shank, bone-in, separable lean only, heated, roasted	139	26.49	0.68	3.68	0	0.68	828	1.134	1 serving,  (3 oz)	85	1 roast, shank	2800
10934	Pork, cured, ham, shank, bone-in, separable lean only, unheated	125	23.79	0.18	3.19	0	0	846	0.981	1 oz	28.35	1 lb	453.6
10935	Pork, cured, ham, shank, bone-in, separable lean and fat, heated, roasted	191	24.39	0.64	9.35	0	0.64	810	3.018	1 serving,  (3 oz)	85	1 roast, shank	2800
10936	Pork, cured, ham, shank, bone-in, separable lean and fat, unheated	177	21.61	0.41	9.85	0	0.06	816	3.18	1 oz	28.35	1 lb	453.6
10937	Pork, cured, ham, slice, bone-in, separable lean and fat, heated, pan-broil	181	25.48	0.7	8.48	0	0.7	852	2.75	1 serving,  (3 oz)	85	1 slice	366
10938	Pork, cured, ham, slice, bone-in, separable lean only, unheated	130	24.36	0	3.59	0	0	760	1.099	1 serving,  (3 oz)	85	1 slice	425
10939	Pork, cured, ham, slice, bone-in, separable lean and fat, unheated	173	22.45	0.21	9.17	0	0.05	744	2.945	1 serving,  (3 oz)	85	1 slice	425
10940	Pork, fresh, spareribs, separable lean and fat, cooked, roasted	361	20.89	0	30.86	0	0	91	9.242	3 oz	85		
10942	Pork, fresh, composite of separable fat, with added solution, raw	508	9.27	0	52.33	0	0	81	18.488	1 oz	28.35	1 lb	453
10943	Pork, fresh, loin, tenderloin, separable lean only, with added solution, cooked, roasted	116	21.61	0.31	3.15	0	0	231	1.077	3 oz	85		
10944	Pork, fresh, enhanced, loin, tenderloin, separable lean only, raw	106	20.39	0	2.09	0	0	243	0.671	3 oz	85		
10945	Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution cooked, braised	227	27.58	0	12.14	0	0	154	4.62	3 oz	85		
10946	Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution, raw	122	18.29	0.18	5.36	0	0	165	1.873	3 oz	85		
11370	Potatoes, hash brown, home-prepared	265	3	35.11	12.52	3.2	1.49	342	1.883	1 cup	156		
11371	Potatoes, mashed, home-prepared, whole milk and margarine added	113	1.96	16.94	4.2	1.5	1.41	333	0.745	1 cup	210		
11372	Potatoes, scalloped, home-prepared with butter	88	2.87	10.78	3.68	1.9		335	2.255	1 cup	245		
11373	Potatoes, au gratin, home-prepared from recipe using butter	132	5.06	11.27	7.59	1.8		433	4.733	1 cup	245		
11374	Potatoes, canned, solids and liquids	44	1.2	9.89	0.11	1.4		217	0.029	1 cup, whole	300	1 can,  (303 x 406)	454
11376	Potatoes, canned, drained solids	60	1.41	13.61	0.21	2.3		219	0.054	1 cup	180	1 potato	35
11378	Potatoes, mashed, dehydrated, flakes without milk, dry form	354	8.34	81.17	0.41	6.6	3.36	77	0.169	1 cup	60		
11379	Potatoes, mashed, dehydrated, prepared from flakes without milk, whole milk and butter added	97	1.77	10.87	5.13	0.8	1.61	164	3.191	1 cup	210		
11380	Potatoes, mashed, dehydrated, granules without milk, dry form	372	8.22	85.51	0.54	7.1	3.47	67	0.138	1 cup	200		
11381	Potatoes, mashed, dehydrated, prepared from granules without milk, whole milk and butter added	108	2.05	14.36	4.96	2.2		257	3.056	1 cup	210		
11382	Potatoes, mashed, dehydrated, granules with milk, dry form	357	10.9	77.7	1.1	6.6	3.37	82	0.461	1 cup	200		
11383	Potatoes, mashed, dehydrated, prepared from granules with milk, water and margarine added	116	2.13	16.13	4.8	1.3	1.74	172	0.955	1 cup	210		
11384	Potatoes, au gratin, dry mix, unprepared	314	8.9	74.31	3.7	4.1		2095	2.323	.167 package,  (5.5 oz)	26	1 package,  (5.5 oz)	156
11385	Potatoes, au gratin, dry mix, prepared with water, whole milk and butter	93	2.3	12.84	4.12	0.9		439	2.586	.167 package,  (5.5 oz) yields	137	1 package,  yield, 5.5 oz	822
11386	Potatoes, scalloped, dry mix, unprepared	358	7.77	73.93	4.59	8.6		1578	1.2	.167 package,  (5.5 oz)	26	1 package,  (5.5 oz)	156
11387	Potatoes, scalloped, dry mix, prepared with water, whole milk and butter	93	2.12	12.77	4.3	1.1		341	2.633	1 cup,  (unprepared)	245	.167 package,  (5.5 oz) yields	137
11390	Potatoes, hash brown, frozen, plain, unprepared	82	2.06	17.72	0.62	1.4		22	0.163	.5 cup	105	1 package,  (12 oz)	340
11828	Potatoes, baked, flesh and skin, with salt	93	2.5	21.15	0.13	2.2	1.18	10	0.034	.5 cup	61	1 potato, large (3" to 4-1/4" dia)	299
11829	Potatoes, baked, flesh, with salt	93	1.96	21.55	0.1	1.5	1.7	241	0.026	.5 cup	61	1 potato,  (2-1/3" x 4-3/4")	156
